Run No., Proc No., TBV(Ogawa),Cpre, H(%), Sex , Height(cm),Weight(kg),Yield, Vp, Vc, Vintarg, Vac, Time(min), Qin-pp, Qin-mr, Qch-mr,Time(mr),Time(PCA),Time(ExtPCA),Time(PIR_PLASMA),Time(PIR_NOPLASMA),Rpm(mr),Rpm(pp),Status
822,2,3519.38,250.00,0.47,1,170.00,45.00, 3.20,210.00,260.00,2267.34,219.66,56.32,60.00,60.00, 4.29, 12.58, 4.66, 1.11, 0.00, 0.00, 2777.46, 2777.46,0
822,3,3519.38,250.00,0.47,1,170.00,45.00, 4.00,0.00,264.34,2755.01,256.65,66.32,0.00,60.00, 4.29, 55.23, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
823,1,3519.38,250.00,0.48,1,170.00,45.00, 2.20,250.00,220.00,1700.82,219.43,56.26,60.00,60.00, 0.00, 0.00, 3.83, 5.53, 0.00, 0.00, 2777.46, 2777.46,0
823,2,3519.38,250.00,0.48,1,170.00,45.00, 3.20,210.00,260.00,2267.33,220.45,56.53,60.00,60.00, 4.29, 9.83, 5.41, 1.32, 0.00, 0.00, 2777.46, 2777.46,0
823,3,3519.38,250.00,0.48,1,170.00,45.00, 4.00,0.00,264.34,2755.01,256.65,66.32,0.00,60.00, 4.29, 55.23, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
824,1,3519.38,250.00,0.49,1,170.00,45.00, 2.20,250.00,220.00,1700.23,233.68,60.04,60.00,60.00, 0.00, 0.00, 4.23, 5.70, 0.00, 0.00, 2777.46, 2777.46,0
824,2,3519.38,250.00,0.49,1,170.00,45.00, 3.20,210.00,260.00,2267.41,221.57,56.83,60.00,60.00, 4.29, 6.58, 6.37, 1.62, 0.00, 0.00, 2777.46, 2777.46,0
824,3,3519.38,250.00,0.49,1,170.00,45.00, 4.00,0.00,264.34,2755.01,256.65,66.32,0.00,60.00, 4.29, 55.23, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
825,1,3519.38,250.00,0.50,1,170.00,45.00, 2.20,250.00,220.00,1700.19,251.10,64.67,60.00,60.00, 0.00, 0.00, 5.00, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
825,2,3519.38,250.00,0.50,1,170.00,45.00, 3.20,210.00,260.00,2228.14,219.74,56.34,60.00,60.00, 0.00, 0.00, 9.39, 2.03, 0.00, 0.00, 2777.46, 2777.46,0
825,3,3519.38,250.00,0.50,1,170.00,45.00, 4.00,0.00,264.34,2755.01,256.65,66.32,0.00,60.00, 4.29, 55.23, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
826,1,3519.38,300.00,0.40,1,170.00,45.00, 2.20,250.00,220.00,1433.12,163.34,41.23,60.00,60.00, 0.00, 0.00, 3.56, 5.01, 0.00, 0.00, 2777.46, 2777.46,0
826,2,3519.38,300.00,0.40,1,170.00,45.00, 3.20,210.00,260.00,1960.53,191.95,48.83,60.00,60.00, 4.29, 15.48, 3.87, 0.75, 0.00, 0.00, 2777.46, 2777.46,0
826,3,3519.38,300.00,0.40,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
827,1,3519.38,300.00,0.41,1,170.00,45.00, 2.20,250.00,220.00,1431.46,168.02,42.47,60.00,60.00, 0.00, 0.00, 2.95, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
827,2,3519.38,300.00,0.41,1,170.00,45.00, 3.20,210.00,260.00,1960.50,192.46,48.96,60.00,60.00, 4.29, 14.19, 4.24, 0.89, 0.00, 0.00, 2777.46, 2777.46,0
827,3,3519.38,300.00,0.41,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
828,1,3519.38,300.00,0.42,1,170.00,45.00, 2.20,250.00,220.00,1432.47,175.54,44.47,60.00,60.00, 0.00, 0.00, 3.98, 5.27, 0.00, 0.00, 2777.46, 2777.46,0
828,2,3519.38,300.00,0.42,1,170.00,45.00, 3.20,210.00,260.00,1960.50,193.04,49.12,60.00,60.00, 4.29, 12.73, 4.67, 1.04, 0.00, 0.00, 2777.46, 2777.46,0
828,3,3519.38,300.00,0.42,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
829,1,3519.38,300.00,0.43,1,170.00,45.00, 2.20,250.00,220.00,1431.81,182.38,46.29,60.00,60.00, 0.00, 0.00, 4.06, 5.53, 0.00, 0.00, 2777.46, 2777.46,0
829,2,3519.38,300.00,0.43,1,170.00,45.00, 3.20,210.00,260.00,1960.53,193.75,49.30,60.00,60.00, 4.29, 11.10, 5.18, 1.23, 0.00, 0.00, 2777.46, 2777.46,0
829,3,3519.38,300.00,0.43,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
830,1,3519.38,300.00,0.44,1,170.00,45.00, 2.20,250.00,220.00,1431.35,190.24,48.37,60.00,60.00, 0.00, 0.00, 4.31, 5.70, 0.00, 0.00, 2777.46, 2777.46,0
830,2,3519.38,300.00,0.44,1,170.00,45.00, 3.20,210.00,260.00,1960.53,195.11,49.67,60.00,60.00, 4.29, 9.41, 5.62, 1.60, 0.00, 0.00, 2777.46, 2777.46,0
830,3,3519.38,300.00,0.44,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
831,1,3519.38,300.00,0.45,1,170.00,45.00, 2.20,250.00,220.00,1431.22,199.49,50.83,60.00,60.00, 0.00, 0.00, 4.86, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
831,2,3519.38,300.00,0.45,1,170.00,45.00, 3.20,210.00,260.00,1960.45,196.08,49.92,60.00,60.00, 4.29, 7.27, 6.37, 1.85, 0.00, 0.00, 2777.46, 2777.46,0
831,3,3519.38,300.00,0.45,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
832,1,3519.38,300.00,0.46,1,170.00,45.00, 2.20,250.00,220.00,1431.27,209.97,53.61,60.00,60.00, 0.00, 0.00, 5.48, 5.70, 0.00, 0.00, 2777.46, 2777.46,0
832,2,3519.38,300.00,0.46,1,170.00,45.00, 3.20,210.00,260.00,1960.57,192.90,49.08,60.00,60.00, 4.29, 2.07, 10.02, 1.01, 0.00, 0.00, 2777.46, 2777.46,0
832,3,3519.38,300.00,0.46,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
833,1,3519.38,300.00,0.47,1,170.00,45.00, 2.20,250.00,219.28,1430.98,221.53,56.68,60.00,60.00, 0.00, 0.00, 6.08, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
833,2,3519.38,300.00,0.47,1,170.00,45.00, 3.20,210.00,260.00,1926.84,196.93,50.14,60.00,60.00, 0.00, 0.00, 9.56, 2.85, 0.00, 0.00, 2777.46, 2777.46,0
833,3,3519.38,300.00,0.47,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
834,1,3519.38,300.00,0.48,1,170.00,45.00, 2.20,250.00,220.00,1431.16,235.76,60.46,60.00,60.00, 0.00, 0.00, 6.97, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
834,2,3519.38,300.00,0.48,1,170.00,45.00, 3.20,210.00,260.00,1957.97,203.42,51.87,60.00,60.00, 0.00, 0.00, 8.27, 3.86, 0.00, 0.00, 2777.46, 2777.46,0
834,3,3519.38,300.00,0.48,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
835,1,3519.38,300.00,0.49,1,170.00,45.00, 2.20,250.00,220.00,1428.56,253.45,65.16,60.00,60.00, 0.00, 0.00, 8.60, 5.31, 0.00, 0.00, 2777.46, 2777.46,0
835,2,3519.38,300.00,0.49,1,170.00,45.00, 3.20,210.00,260.00,1956.86,212.05,54.16,60.00,60.00, 0.00, 0.00, 6.73, 5.30, 0.00, 0.00, 2777.46, 2777.46,0
835,3,3519.38,300.00,0.49,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
836,1,3519.38,300.00,0.50,1,170.00,45.00, 2.20,250.00,220.00,1431.16,271.23,69.88,60.00,60.00, 0.00, 0.00, 9.08, 5.62, 0.00, 0.00, 2777.46, 2777.46,0
836,2,3519.38,300.00,0.50,1,170.00,45.00, 3.20,210.00,260.00,1960.46,225.94,57.85,60.00,60.00, 0.00, 0.00, 6.99, 5.66, 0.00, 0.00, 2777.46, 2777.46,0
836,3,3519.38,300.00,0.50,1,170.00,45.00, 4.00,0.00,263.96,2412.22,227.18,58.37,0.00,60.00, 4.29, 48.22, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
837,1,3519.38,350.00,0.40,1,170.00,45.00, 2.20,250.00,220.00,1228.10,171.26,43.33,60.00,60.00, 0.00, 0.00, 4.53, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
837,2,3519.38,350.00,0.40,1,170.00,45.00, 3.20,210.00,260.00,1665.85,166.72,42.13,60.00,60.00, 4.29, 4.04, 8.59, 0.78, 0.00, 0.00, 2777.46, 2777.46,0
837,3,3519.38,350.00,0.40,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
838,1,3519.38,350.00,0.41,1,170.00,45.00, 2.20,250.00,220.00,1227.98,177.74,45.05,60.00,60.00, 0.00, 0.00, 5.02, 5.69, 0.00, 0.00, 2777.46, 2777.46,0
838,2,3519.38,350.00,0.41,1,170.00,45.00, 3.20,210.00,260.00,1665.78,168.22,42.52,60.00,60.00, 4.29, 1.81, 9.88, 1.18, 0.00, 0.00, 2777.46, 2777.46,0
838,3,3519.38,350.00,0.41,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
839,1,3519.38,350.00,0.42,1,170.00,45.00, 2.20,250.00,218.93,1200.58,185.70,47.17,60.00,60.00, 0.00, 0.00, 5.66, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
839,2,3519.38,350.00,0.42,1,170.00,45.00, 3.20,210.00,260.00,1657.43,171.08,43.28,60.00,60.00, 0.00, 0.00, 10.49, 2.13, 0.00, 0.00, 2777.46, 2777.46,0
839,3,3519.38,350.00,0.42,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
840,1,3519.38,350.00,0.43,1,170.00,45.00, 2.20,250.00,220.00,1227.97,192.71,49.03,60.00,60.00, 0.00, 0.00, 6.04, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
840,2,3519.38,350.00,0.43,1,170.00,45.00, 3.20,210.00,260.00,1616.84,175.53,44.46,60.00,60.00, 0.00, 0.00, 8.43, 4.24, 0.00, 0.00, 2777.46, 2777.46,0
840,3,3519.38,350.00,0.43,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
841,1,3519.38,350.00,0.44,1,170.00,45.00, 2.20,250.00,220.00,1227.90,201.55,51.37,60.00,60.00, 0.00, 0.00, 6.65, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
841,2,3519.38,350.00,0.44,1,170.00,45.00, 3.20,210.00,260.00,1665.65,180.29,45.73,60.00,60.00, 0.00, 0.00, 8.30, 4.39, 0.00, 0.00, 2777.46, 2777.46,0
841,3,3519.38,350.00,0.44,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
842,1,3519.38,350.00,0.45,1,170.00,45.00, 2.20,250.00,220.00,1227.90,211.48,54.01,60.00,60.00, 0.00, 0.00, 7.34, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
842,2,3519.38,350.00,0.45,1,170.00,45.00, 3.20,210.00,260.00,1665.67,185.58,47.13,60.00,60.00, 0.00, 0.00, 7.01, 5.69, 0.00, 0.00, 2777.46, 2777.46,0
842,3,3519.38,350.00,0.45,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
843,1,3519.38,350.00,0.46,1,170.00,45.00, 2.20,250.00,220.00,1227.82,222.79,57.01,60.00,60.00, 0.00, 0.00, 8.13, 5.69, 0.00, 0.00, 2777.46, 2777.46,0
843,2,3519.38,350.00,0.46,1,170.00,45.00, 3.20,210.00,259.32,1663.03,194.90,49.61,60.00,60.00, 0.00, 0.00, 7.67, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
843,3,3519.38,350.00,0.46,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
844,1,3519.38,350.00,0.47,1,170.00,45.00, 2.20,250.00,218.36,1221.50,235.06,60.27,60.00,60.00, 0.00, 0.00, 8.82, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
844,2,3519.38,350.00,0.47,1,170.00,45.00, 3.20,210.00,260.00,1665.65,206.24,52.62,60.00,60.00, 0.00, 0.00, 8.67, 5.64, 0.00, 0.00, 2777.46, 2777.46,0
844,3,3519.38,350.00,0.47,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
845,1,3519.38,350.00,0.48,1,170.00,45.00, 2.20,250.00,218.77,1217.62,250.39,64.35,60.00,60.00, 0.00, 0.00, 9.90, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
845,2,3519.38,350.00,0.48,1,170.00,45.00, 3.20,210.00,260.00,1665.42,218.69,55.92,60.00,60.00, 0.00, 0.00, 9.52, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
845,3,3519.38,350.00,0.48,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
846,1,3519.38,350.00,0.49,1,170.00,45.00, 2.20,250.00,220.0,1197.47,267.26,68.83,60.00,60.00, 0.00, 0.00, 10.87, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
846,2,3519.38,350.00,0.49,1,170.00,45.00, 3.20,210.00,259.18,1665.17,232.87,59.69,60.00,60.00, 0.00, 0.00, 10.48, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
846,3,3519.38,350.00,0.49,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
847,1,3519.38,350.00,0.50,1,170.00,45.00, 2.20,250.00,220.0,1227.65,288.19,74.38,60.00,60.00, 0.00, 0.00, 12.37, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
847,2,3519.38,350.00,0.50,1,170.00,45.00, 3.20,210.00,260.00,1665.29,250.84,64.46,60.00,60.00, 0.00, 0.00, 11.89, 5.70, 0.00, 0.00, 2777.46, 2777.46,0
847,3,3519.38,350.00,0.50,1,170.00,45.00, 4.00,0.00,263.15,2042.83,195.43,49.94,0.00,60.00, 4.29, 39.79, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
848,1,3519.38,400.00,0.40,1,170.00,45.00, 2.20,250.00,220.00,1075.81,178.16,45.17,60.00,60.00, 0.00, 0.00, 5.99, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
848,2,3519.38,400.00,0.40,1,170.00,45.00, 3.20,210.00,260.00,1452.82,163.04,41.15,60.00,60.00, 0.00, 0.00, 7.77, 4.67, 0.00, 0.00, 2777.46, 2777.46,0
848,3,3519.38,400.00,0.40,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
849,1,3519.38,400.00,0.41,1,170.00,45.00, 2.20,250.00,220.00,1075.67,185.17,47.03,60.00,60.00, 0.00, 0.00, 6.67, 5.59, 0.00, 0.00, 2777.46, 2777.46,0
849,2,3519.38,400.00,0.41,1,170.00,45.00, 3.20,209.83,260.00,1452.75,166.88,42.17,60.00,60.00, 0.00, 0.00, 6.85, 5.69, 0.00, 0.00, 2777.46, 2777.46,0
849,3,3519.38,400.00,0.41,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
850,1,3519.38,400.00,0.42,1,170.00,45.00, 2.20,250.00,220.00,1075.74,192.82,49.06,60.00,60.00, 0.00, 0.00, 7.35, 5.52, 0.00, 0.00, 2777.46, 2777.46,0
850,2,3519.38,400.00,0.42,1,170.00,45.00, 3.20,210.00,260.00,1452.72,173.49,43.92,60.00,60.00, 0.00, 0.00, 7.42, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
850,3,3519.38,400.00,0.42,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
851,1,3519.38,400.00,0.43,1,170.00,45.00, 2.20,250.00,219.99,1075.66,200.72,51.16,60.00,60.00, 0.00, 0.00, 7.71, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
851,2,3519.38,400.00,0.43,1,170.00,45.00, 3.20,210.00,260.00,1427.90,182.61,46.35,60.00,60.00, 0.00, 0.00, 8.67, 5.48, 0.00, 0.00, 2777.46, 2777.46,0
851,3,3519.38,400.00,0.43,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
852,1,3519.38,400.00,0.44,1,170.00,45.00, 2.20,250.00,220.00,1075.65,210.10,53.65,60.00,60.00, 0.00, 0.00, 8.47, 5.67, 0.00, 0.00, 2777.46, 2777.46,0
852,2,3519.38,400.00,0.44,1,170.00,45.00, 3.20,210.00,260.00,1452.63,188.94,48.03,60.00,60.00, 0.00, 0.00, 8.78, 5.70, 0.00, 0.00, 2777.46, 2777.46,0
852,3,3519.38,400.00,0.44,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
853,1,3519.38,400.00,0.45,1,170.00,45.00, 2.20,250.00,220.0,1063.87,219.53,56.15,60.00,60.00, 0.00, 0.00, 8.94, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
853,2,3519.38,400.00,0.45,1,170.00,45.00, 3.20,210.00,258.20,1416.07,199.32,50.78,60.00,60.00, 0.00, 0.00, 9.80, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
853,3,3519.38,400.00,0.45,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
854,1,3519.38,400.00,0.46,1,170.00,45.00, 2.20,250.00,220.00,1072.06,232.62,59.63,60.00,60.00, 0.00, 0.00, 10.24, 5.59, 0.00, 0.00, 2777.46, 2777.46,0
854,2,3519.38,400.00,0.46,1,170.00,45.00, 3.20,210.00,256.14,1438.27,207.26,52.89,60.00,60.00, 0.00, 0.00, 10.15, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
854,3,3519.38,400.00,0.46,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
855,1,3519.38,400.00,0.47,1,170.00,45.00, 2.20,250.00,220.00,1075.48,245.83,63.13,60.00,60.00, 0.00, 0.00, 11.05, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
855,2,3519.38,400.00,0.47,1,170.00,45.00, 3.20,210.00,259.02,1448.64,220.05,56.29,60.00,60.00, 0.00, 0.00, 11.40, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
855,3,3519.38,400.00,0.47,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
856,1,3519.38,400.00,0.48,1,170.00,45.00, 2.20,250.00,219.97,1075.42,261.42,67.27,60.00,60.00, 4.29, 1.61, 10.56, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
856,2,3519.38,400.00,0.48,1,170.00,45.00, 3.20,210.00,255.05,1415.73,233.57,59.88,60.00,60.00, 0.00, 0.00, 12.43, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
856,3,3519.38,400.00,0.48,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
857,1,3519.38,400.00,0.49,1,170.00,45.00, 2.20,250.00,220.00,1075.47,279.63,72.11,60.00,60.00, 4.29, 5.15, 8.30, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
857,2,3519.38,400.00,0.49,1,170.00,45.00, 3.20,210.00,260.00,1452.40,250.17,64.29,60.00,60.00, 0.00, 0.00, 14.02, 5.67, 0.00, 0.00, 2777.46, 2777.46,0
857,3,3519.38,400.00,0.49,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
858,1,3519.38,400.00,0.50,1,170.00,45.00, 2.20,250.00,219.99,1075.41,301.13,77.82,60.00,60.00, 4.29, 9.41, 5.52, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
858,2,3519.38,400.00,0.50,1,170.00,45.00, 3.20,210.00,256.52,1437.18,267.60,68.92,60.00,60.00, 4.29, 0.63, 14.51, 5.71, 0.00, 0.00, 2777.46, 2777.46,0
858,3,3519.38,400.00,0.50,1,170.00,45.00, 4.00,0.00,263.99,1768.55,171.86,43.68,0.00,60.00, 4.29, 33.53, 0.00, 0.00, 0.00, 0.00, 2777.46, 3000.00,0
859,1,4019.38,150.00,0.40,1,170.00,55.00, 2.20,250.00,219.10,2503.09,235.74,61.39,60.00,60.00, 4.29, 26.54, 0.88, 0.00, 0.00, 0.00, 2777.46, 2777.46,0
859,2,4019.38,150.00,0.40,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
859,3,4019.38,150.00,0.40,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
860,1,4019.38,150.00,0.41,1,170.00,55.00, 2.20,250.00,220.00,2503.10,236.12,61.49,60.00,60.00, 4.29, 25.33, 0.96, 0.10, 0.00, 0.00, 2777.46, 2777.46,0
860,2,4019.38,150.00,0.41,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
860,3,4019.38,150.00,0.41,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
861,1,4019.38,150.00,0.42,1,170.00,55.00, 2.20,250.00,220.00,2503.10,236.16,61.50,60.00,60.00, 4.29, 23.98, 1.08, 0.11, 0.00, 0.00, 2777.46, 2777.46,0
861,2,4019.38,150.00,0.42,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
861,3,4019.38,150.00,0.42,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
862,1,4019.38,150.00,0.43,1,170.00,55.00, 2.20,250.00,220.00,2503.10,236.22,61.52,60.00,60.00, 4.29, 22.49, 1.21, 0.13, 0.00, 0.00, 2777.46, 2777.46,0
862,2,4019.38,150.00,0.43,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
862,3,4019.38,150.00,0.43,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
863,1,4019.38,150.00,0.44,1,170.00,55.00, 2.20,250.00,220.00,2503.06,236.28,61.53,60.00,60.00, 4.29, 20.82, 1.37, 0.14, 0.00, 0.00, 2777.46, 2777.46,0
863,2,4019.38,150.00,0.44,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
863,3,4019.38,150.00,0.44,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
864,1,4019.38,150.00,0.45,1,170.00,55.00, 2.20,250.00,220.00,2503.06,236.36,61.55,60.00,60.00, 4.29, 18.96, 1.56, 0.17, 0.00, 0.00, 2777.46, 2777.46,0
864,2,4019.38,150.00,0.45,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
864,3,4019.38,150.00,0.45,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
865,1,4019.38,150.00,0.46,1,170.00,55.00, 2.20,250.00,220.00,2503.08,236.47,61.58,60.00,60.00, 4.29, 16.84, 1.79, 0.19, 0.00, 0.00, 2777.46, 2777.46,0
865,2,4019.38,150.00,0.46,1,170.00,55.00, 3.20,0.00,0.00,0.00,267.60,68.92,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
865,3,4019.38,150.00,0.46,1,170.00,55.00, 4.00,0.00,0.00,0.00,171.86,43.68,0.00,0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3000.00, 3000.00,2
